date,data,change,pct_change,id,realtime_start,realtime_end,title,observation_start,observation_end,frequency,frequency_short,units,units_short,seasonal_adjustment,seasonal_adjustment_short,last_updated,popularity,notes
2013-07-13,3022250.0,3750.0,0.124,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-07-20,3018500.0,-3750.0,-0.124,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-07-27,3020250.0,1750.0,0.058,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-08-03,2978000.0,-42250.0,-1.399,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-08-10,2972000.0,-6000.0,-0.201,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-08-17,2977250.0,5250.0,0.177,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-08-24,2958250.0,-19000.0,-0.638,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-08-31,2932000.0,-26250.0,-0.887,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-09-07,2890750.0,-41250.0,-1.407,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-09-14,2864500.0,-26250.0,-0.908,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-09-21,2869500.0,5000.0,0.175,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-09-28,2895750.0,26250.0,0.915,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-10-05,2922500.0,26750.0,0.924,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-10-12,2938000.0,15500.0,0.53,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-10-19,2932750.0,-5250.0,-0.179,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-10-26,2928500.0,-4250.0,-0.145,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-11-02,2914500.0,-14000.0,-0.478,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-11-09,2914500.0,0.0,0.0,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-11-16,2890500.0,-24000.0,-0.823,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-11-23,2862000.0,-28500.0,-0.986,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-11-30,2845750.0,-16250.0,-0.568,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-12-07,2837500.0,-8250.0,-0.29,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-12-14,2854000.0,16500.0,0.581,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-12-21,2858750.0,4750.0,0.166,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2013-12-28,2858500.0,-250.0,-0.009,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-01-04,2861250.0,2750.0,0.096,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-01-11,2862250.0,1000.0,0.035,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-01-18,2866000.0,3750.0,0.131,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-01-25,2876750.0,10750.0,0.375,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-02-01,2864000.0,-12750.0,-0.443,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-02-08,2852000.0,-12000.0,-0.419,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-02-15,2855500.0,3500.0,0.123,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-02-22,2848750.0,-6750.0,-0.236,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-03-01,2832500.0,-16250.0,-0.57,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-03-08,2821750.0,-10750.0,-0.38,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-03-15,2797500.0,-24250.0,-0.859,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-03-22,2791750.0,-5750.0,-0.206,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-03-29,2777250.0,-14500.0,-0.519,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-04-05,2755750.0,-21500.0,-0.774,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-04-12,2734750.0,-21000.0,-0.762,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-04-19,2726500.0,-8250.0,-0.302,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-04-26,2721000.0,-5500.0,-0.202,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-05-03,2714000.0,-7000.0,-0.257,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-05-10,2716750.0,2750.0,0.101,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-05-17,2689250.0,-27500.0,-1.012,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-05-24,2674000.0,-15250.0,-0.567,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-05-31,2658750.0,-15250.0,-0.57,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-06-07,2635500.0,-23250.0,-0.874,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-06-14,2620000.0,-15500.0,-0.588,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-06-21,2604250.0,-15750.0,-0.601,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-06-28,2588750.0,-15500.0,-0.595,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-07-05,2574250.0,-14500.0,-0.56,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-07-12,2557500.0,-16750.0,-0.651,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-07-19,2547250.0,-10250.0,-0.401,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-07-26,2533500.0,-13750.0,-0.54,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-08-02,2531000.0,-2500.0,-0.099,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-08-09,2526000.0,-5000.0,-0.198,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-08-16,2519750.0,-6250.0,-0.247,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-08-23,2509500.0,-10250.0,-0.407,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-08-30,2498500.0,-11000.0,-0.438,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-09-06,2484500.0,-14000.0,-0.56,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-09-13,2471500.0,-13000.0,-0.523,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-09-20,2462500.0,-9000.0,-0.364,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-09-27,2447750.0,-14750.0,-0.599,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-10-04,2445000.0,-2750.0,-0.112,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-10-11,2431000.0,-14000.0,-0.573,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-10-18,2428500.0,-2500.0,-0.103,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-10-25,2423250.0,-5250.0,-0.216,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-11-01,2422000.0,-1250.0,-0.052,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-11-08,2415750.0,-6250.0,-0.258,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-11-15,2394250.0,-21500.0,-0.89,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-11-22,2390000.0,-4250.0,-0.178,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-11-29,2402000.0,12000.0,0.502,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-12-06,2401250.0,-750.0,-0.031,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-12-13,2408250.0,7000.0,0.292,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-12-20,2395500.0,-12750.0,-0.529,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2014-12-27,2380000.0,-15500.0,-0.647,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2015-01-03,2380000.0,0.0,0.0,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2015-01-10,2385250.0,5250.0,0.221,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2015-01-17,2384750.0,-500.0,-0.021,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2015-01-24,2363000.0,-21750.0,-0.912,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2015-01-31,2342000.0,-21000.0,-0.889,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2015-02-07,2328000.0,-14000.0,-0.598,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2015-02-14,2323750.0,-4250.0,-0.183,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2015-02-21,2325250.0,1500.0,0.065,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
2015-02-28,2340250.0,15000.0,0.645,CC4WSA,2020-04-08,2020-04-08,4-Week Moving Average of Continued Claims (Insured Unemployment),1967-01-28,2020-03-21,"Weekly, Ending Saturday",W,Number,Number,Seasonally Adjusted,SA,2020-04-02 07:55:02-05,55,Insured unemployment is the number of people receiving unemployment benefits.
